day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
125,35.0,16.0,9.0,9.0,47.0,1.0,27.0,22.0,20.75,15.219817907677383
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,26.0,51.0,19.0,34.0,28.0,14.0,82.0,24.0,34.75,22.082637006092753
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,14.0,64.0,30.0,12.0,60.0,3.0,29.0,32.0,30.5,21.93496882019341
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,29.0,25.0,19.0,34.0,13.0,52.0,44.0,39.0,31.875,13.01029811890785
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,39.0,7.0,10.0,12.0,45.0,38.0,36.0,71.0,32.25,21.710760992124225
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,,
161,16.0,22.0,13.0,8.0,31.0,68.0,37.0,15.0,26.25,19.418327131126116
162,,,,,,,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,31.0,26.0,21.0,30.0,40.0,44.0,35.0,21.0,31.0,8.383657572069263
168,,,,,,,,,,
169,,,,,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,32.0,23.0,8.0,33.0,48.0,30.0,17.0,32.0,27.875,11.993301701962046
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,36.0,19.0,11.0,5.0,17.0,42.0,46.0,18.0,24.25,15.078366717159483
182,,,,,,,,,,
183,,,,,,,,,,
184,,,,,,,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,,,,,,
188,36.0,35.0,1.0,17.0,27.0,34.0,78.0,15.0,30.375,22.752943294691097
189,,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,25.0,45.0,22.0,22.0,32.0,4.0,27.0,13.0,23.75,12.209481093454732
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
200,,,,,,,,,,
201,,,,,,,,,,
202,,,,,,,,,,
203,46.0,10.0,19.0,9.0,15.0,11.0,52.0,25.0,23.375,16.741202380440217
204,,,,,,,,,,
205,,,,,,,,,,
206,,,,,,,,,,
207,,,,,,,,,,
208,,,,,,,,,,
209,,,,,,,,,,
210,34.0,5.0,26.0,11.0,41.0,12.0,61.0,36.0,28.25,18.652843521258937
211,,,,,,,,,,
212,,,,,,,,,,
213,,,,,,,,,,
214,,,,,,,,,,
215,,,,,,,,,,
216,18.0,22.0,12.0,17.0,31.0,28.0,26.0,28.0,22.75,6.606274074155351
217,,,,,,,,,,
218,,,,,,,,,,
219,,,,,,,,,,
220,,,,,,,,,,
221,,,,,,,,,,
222,,,,,,,,,,
223,21.0,17.0,33.0,17.0,34.0,18.0,35.0,28.0,25.375,7.981004233267175
224,,,,,,,,,,
225,,,,,,,,,,
226,,,,,,,,,,
227,,,,,,,,,,
228,,,,,,,,,,
229,,,,,,,,,,
230,,,,,,,,,,
231,37.0,26.0,17.0,21.0,31.0,11.0,55.0,33.0,28.875,13.632288352081089
232,,,,,,,,,,
233,,,,,,,,,,
234,,,,,,,,,,
235,,,,,,,,,,
236,,,,,,,,,,
237,,,,,,,,,,
238,8.0,15.0,27.0,35.0,16.0,13.0,33.0,25.0,21.5,9.885053652574967
239,,,,,,,,,,
240,,,,,,,,,,
241,,,,,,,,,,
242,,,,,,,,,,
243,,,,,,,,,,
244,6.0,33.0,14.0,25.0,68.0,55.0,32.0,27.0,32.5,20.346989949375804
245,,,,,,,,,,
246,,,,,,,,,,
247,,,,,,,,,,
248,,,,,,,,,,
249,,,,,,,,,,
250,,,,,,,,,,
251,,,,,,,,,,
252,37.0,24.0,13.0,26.0,41.0,11.0,6.0,17.0,21.875,12.472111746956545
253,,,,,,,,,,
254,,,,,,,,,,
255,,,,,,,,,,
256,,,,,,,,,,
257,,,,,,,,,,
258,,,,,,,,,,
259,31.0,41.0,7.0,26.0,60.0,2.0,23.0,22.0,26.5,18.384776310850235
260,,,,,,,,,,
261,,,,,,,,,,
262,,,,,,,,,,
263,,,,,,,,,,
264,,,,,,,,,,
265,,,,,,,,,,
266,,,,,,,,,,
267,42.0,14.0,21.0,9.0,33.0,0.0,31.0,8.0,19.75,14.518461154189664
268,,,,,,,,,,
269,,,,,,,,,,
270,,,,,,,,,,
271,,,,,,,,,,
272,,,,,,,,,,
273,,,,,,,,,,
274,14.0,31.0,17.0,11.0,17.0,16.0,,15.0,17.285714285714285,6.395683067879607
275,,,,,,,,,,
276,,,,,,,,,,
277,,,,,,,,,,
278,,,,,,,,,,
279,22.0,14.0,2.0,21.0,1.0,7.0,11.0,10.0,11.0,7.819389819088006
280,,,,,,,,,,
281,,,,,,,,,,
282,,,,,,,,,,
283,,,,,,,,,,
284,,,,,,,,,,
285,,,,,,,,,,
286,,,,,,,,,,
287,19.0,21.0,19.0,14.0,16.0,12.0,32.0,13.0,18.25,6.408699444616557
288,,,,,,,,,,
289,,,,,,,,,,
290,,,,,,,,,,
291,,,,,,,,,,
292,,,,,,,,,,
293,,,,,,,,,,
294,17.0,25.0,5.0,20.0,46.0,79.0,47.0,12.0,31.375,24.418596543267125
295,,,,,,,,,,
296,,,,,,,,,,
297,,,,,,,,,,
298,,,,,,,,,,
299,,,,,,,,,,
300,,,,,,,,,,
301,,,,,,,,,,
302,,,,,,,,,,
303,17.0,22.0,16.0,11.0,8.0,99.0,47.0,15.0,29.375,30.579813603094443
304,,,,,,,,,,
305,,,,,,,,,,
306,,,,,,,,,,
307,,,,,,,,,,
308,24.0,48.0,6.0,7.0,12.0,27.0,30.0,13.0,20.875,14.247180172130303
309,,,,,,,,,,
310,,,,,,,,,,
311,,,,,,,,,,
312,,,,,,,,,,
313,,,,,,,,,,
314,,,,,,,,,,
315,9.0,28.0,9.0,22.0,26.0,72.0,44.0,18.0,28.5,20.8806130178211
316,,,,,,,,,,
317,,,,,,,,,,
318,,,,,,,,,,
319,,,,,,,,,,
320,,,,,,,,,,
321,,,,,,,,,,
322,21.0,11.0,8.0,15.0,10.0,36.0,16.0,12.0,16.125,8.999007881824689
323,,,,,,,,,,
324,,,,,,,,,,
325,,,,,,,,,,
326,,,,,,,,,,
327,,,,,,,,,,
328,,,,,,,,,,
329,29.0,7.0,11.0,22.0,16.0,7.0,6.0,8.0,13.25,8.413424646700907
330,,,,,,,,,,
331,,,,,,,,,,
332,,,,,,,,,,
333,,,,,,,,,,
334,,,,,,,,,,
335,,,,,,,,,,
336,,,,,,,,,,
337,,,,,,,,,,
338,4.0,4.0,14.0,6.0,17.0,44.0,17.0,9.0,14.375,13.125085033738149
339,,,,,,,,,,
340,,,,,,,,,,
341,,,,,,,,,,
342,,,,,,,,,,
343,,,,,,,,,,
344,,,,,,,,,,
345,,,,,,,,,,
