day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
125,8.0,10.0,5.0,15.0,5.0,30.0,15.0,7.0,11.875,8.322731351116479
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,11.0,5.0,25.0,10.0,14.0,4.0,7.0,37.0,14.125,11.36960233002268
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,6.0,6.0,26.0,7.0,9.0,16.0,11.0,17.0,12.25,7.00510018282598
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,6.0,9.0,11.0,3.0,14.0,14.0,13.0,10.0,10.0,3.927922024247863
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,8.0,11.0,18.0,27.0,6.0,21.0,3.0,6.0,12.5,8.535639569308374
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,,
161,13.0,2.0,16.0,15.0,13.0,12.0,19.0,22.0,14.0,5.903993805649092
162,,,,,,,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,14.0,2.0,8.0,6.0,6.0,5.0,7.0,9.0,7.125,3.48209706929603
168,,,,,,,,,,
169,,,,,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,7.0,3.0,17.0,8.0,5.0,13.0,3.0,11.0,8.375,4.983902658989812
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,5.0,5.0,12.0,11.0,2.0,11.0,9.0,12.0,8.375,3.8521793460696654
182,,,,,,,,,,
183,,,,,,,,,,
184,,,,,,,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,,,,,,
188,8.0,6.0,21.0,8.0,4.0,9.0,3.0,48.0,13.375,15.042202536292919
189,,,,,,,,,,
190,,,,,,,,,,
