day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
125,6.0,8.0,14.0,13.0,16.0,21.0,8.0,6.0,11.5,5.398412465054624
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,12.0,28.0,13.0,9.0,30.0,12.0,9.0,16.0,16.125,8.271076972541985
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,15.0,7.0,9.0,4.0,8.0,12.0,12.0,16.0,10.375,4.103569874424672
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,16.0,7.0,11.0,12.0,23.0,12.0,9.0,8.0,12.25,5.175491695067657
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,17.0,13.0,16.0,17.0,9.0,15.0,7.0,10.0,13.0,3.8913824205360674
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,,
161,10.0,3.0,19.0,7.0,16.0,15.0,8.0,23.0,12.625,6.738747234146291
162,,,,,,,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,12.0,3.0,17.0,9.0,17.0,8.0,12.0,14.0,11.5,4.750939756661683
168,,,,,,,,,,
169,,,,,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,12.0,15.0,27.0,11.0,13.0,23.0,10.0,15.0,15.75,6.065122775815365
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,9.0,9.0,28.0,13.0,23.0,21.0,21.0,27.0,18.875,7.605214376615936
182,,,,,,,,,,
183,,,,,,,,,,
184,,,,,,,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,,,,,,
188,14.0,9.0,27.0,17.0,17.0,19.0,21.0,35.0,19.875,8.025628591313847
189,,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,6.0,19.0,10.0,15.0,13.0,12.0,13.0,9.0,12.125,3.943801646707328
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
200,,,,,,,,,,
201,,,,,,,,,,
202,,,,,,,,,,
203,7.0,10.0,25.0,20.0,9.0,0.0,21.0,23.0,14.375,9.038607667745545
204,,,,,,,,,,
205,,,,,,,,,,
206,,,,,,,,,,
207,,,,,,,,,,
208,,,,,,,,,,
209,,,,,,,,,,
210,8.0,9.0,23.0,26.0,30.0,3.0,26.0,17.0,17.75,10.024968827881711
211,,,,,,,,,,
212,,,,,,,,,,
213,,,,,,,,,,
214,,,,,,,,,,
215,,,,,,,,,,
216,11.0,18.0,10.0,14.0,30.0,26.0,10.0,17.0,17.0,7.502380574571933
217,,,,,,,,,,
218,,,,,,,,,,
219,,,,,,,,,,
220,,,,,,,,,,
221,,,,,,,,,,
222,,,,,,,,,,
223,11.0,16.0,23.0,27.0,16.0,6.0,18.0,20.0,17.125,6.599512969043355
224,,,,,,,,,,
225,,,,,,,,,,
226,,,,,,,,,,
227,,,,,,,,,,
228,,,,,,,,,,
229,,,,,,,,,,
230,,,,,,,,,,
231,15.0,14.0,18.0,20.0,27.0,1.0,16.0,19.0,16.25,7.363035088486657
232,,,,,,,,,,
233,,,,,,,,,,
234,,,,,,,,,,
235,,,,,,,,,,
236,,,,,,,,,,
237,,,,,,,,,,
238,20.0,18.0,25.0,36.0,23.0,9.0,14.0,30.0,21.875,8.6427095619041
239,,,,,,,,,,
240,,,,,,,,,,
241,,,,,,,,,,
242,,,,,,,,,,
243,,,,,,,,,,
244,14.0,10.0,13.0,15.0,17.0,3.0,27.0,24.0,15.375,7.5769858311675815
245,,,,,,,,,,
246,,,,,,,,,,
247,,,,,,,,,,
248,,,,,,,,,,
249,,,,,,,,,,
250,,,,,,,,,,
251,,,,,,,,,,
252,15.0,19.0,20.0,20.0,43.0,12.0,60.0,30.0,27.375,16.405029716522918
253,,,,,,,,,,
254,,,,,,,,,,
255,,,,,,,,,,
256,,,,,,,,,,
257,,,,,,,,,,
258,,,,,,,,,,
259,9.0,13.0,19.0,7.0,16.0,30.0,8.0,12.0,14.25,7.55456342692472
260,,,,,,,,,,
261,,,,,,,,,,
262,,,,,,,,,,
263,,,,,,,,,,
264,,,,,,,,,,
265,,,,,,,,,,
266,,,,,,,,,,
267,15.0,6.0,11.0,17.0,31.0,3.0,11.0,3.0,12.125,9.21857596688029
268,,,,,,,,,,
269,,,,,,,,,,
270,,,,,,,,,,
271,,,,,,,,,,
272,,,,,,,,,,
273,,,,,,,,,,
274,8.0,12.0,3.0,15.0,20.0,26.0,,18.0,14.571428571428571,7.699721701835351
275,,,,,,,,,,
276,,,,,,,,,,
277,,,,,,,,,,
278,,,,,,,,,,
279,17.0,12.0,10.0,12.0,20.0,23.0,24.0,22.0,17.5,5.5549205986353085
280,,,,,,,,,,
281,,,,,,,,,,
282,,,,,,,,,,
283,,,,,,,,,,
284,,,,,,,,,,
285,,,,,,,,,,
286,,,,,,,,,,
287,8.0,7.0,11.0,23.0,14.0,17.0,1.0,32.0,14.125,9.833434220628547
288,,,,,,,,,,
289,,,,,,,,,,
290,,,,,,,,,,
291,,,,,,,,,,
292,,,,,,,,,,
293,,,,,,,,,,
294,19.0,18.0,20.0,25.0,40.0,15.0,9.0,13.0,19.875,9.448166866797873
295,,,,,,,,,,
296,,,,,,,,,,
297,,,,,,,,,,
298,,,,,,,,,,
299,,,,,,,,,,
300,,,,,,,,,,
301,,,,,,,,,,
302,,,,,,,,,,
303,7.0,8.0,17.0,36.0,16.0,7.0,8.0,11.0,13.75,9.82344135219425
304,,,,,,,,,,
305,,,,,,,,,,
306,,,,,,,,,,
307,,,,,,,,,,
308,19.0,27.0,18.0,21.0,9.0,5.0,24.0,16.0,17.375,7.347254103210454
309,,,,,,,,,,
310,,,,,,,,,,
311,,,,,,,,,,
312,,,,,,,,,,
313,,,,,,,,,,
314,,,,,,,,,,
315,13.0,5.0,6.0,14.0,18.0,19.0,11.0,20.0,13.25,5.70087712549569
316,,,,,,,,,,
317,,,,,,,,,,
318,,,,,,,,,,
319,,,,,,,,,,
320,,,,,,,,,,
321,,,,,,,,,,
322,12.0,7.0,16.0,11.0,17.0,13.0,17.0,34.0,15.875,8.078852464481397
323,,,,,,,,,,
324,,,,,,,,,,
325,,,,,,,,,,
326,,,,,,,,,,
327,,,,,,,,,,
328,,,,,,,,,,
329,19.0,2.0,13.0,53.0,19.0,16.0,18.0,23.0,20.375,14.598801320656433
330,,,,,,,,,,
331,,,,,,,,,,
332,,,,,,,,,,
333,,,,,,,,,,
334,,,,,,,,,,
335,,,,,,,,,,
336,,,,,,,,,,
337,,,,,,,,,,
338,24.0,17.0,6.0,31.0,16.0,15.0,10.0,5.0,15.5,8.831760866327848
339,,,,,,,,,,
340,,,,,,,,,,
341,,,,,,,,,,
342,,,,,,,,,,
343,,,,,,,,,,
344,,,,,,,,,,
345,,,,,,,,,,
346,9.0,12.0,7.0,22.0,18.0,12.0,10.0,25.0,14.375,6.523309852258394
347,,,,,,,,,,
348,,,,,,,,,,
349,,,,,,,,,,
350,,,,,,,,,,
351,,,,,,,,,,
352,13.0,18.0,22.0,6.0,10.0,26.0,14.0,18.0,15.875,6.468329437674439
353,,,,,,,,,,
354,,,,,,,,,,
355,,,,,,,,,,
356,3.0,16.0,21.0,2.0,10.0,6.0,4.0,47.0,13.625,15.051696629568754
357,,,,,,,,,,
358,,,,,,,,,,
359,,,,,,,,,,
360,,,,,,,,,,
361,,,,,,,,,,
362,,,,,,,,,,
363,12.0,19.0,7.0,10.0,23.0,47.0,5.0,32.0,19.375,14.332156651589958
364,,,,,,,,,,
