day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
118,,,,,,,,,,
119,,,,,,,,,,
120,,,,,,,,,,
121,,,,,,,,,,
122,,,,,,,,,,
123,,,,,,,,,,
124,,,,,,,,,,
125,6.0,50.0,3.0,24.0,2.0,1.0,4.0,12.0,12.75,16.841699948130447
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,1.0,34.0,0.0,13.0,0.0,1.0,2.0,3.0,6.75,11.804962636838072
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,0.0,36.0,2.0,8.0,0.0,6.0,6.0,3.0,7.625,11.831404940121983
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,0.0,91.0,2.0,18.0,0.0,1.0,1.0,2.0,14.375,31.536543428672893
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,1.0,13.0,0.0,18.0,0.0,1.0,3.0,2.0,4.75,6.840008354213778
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,,
161,1.0,17.0,0.0,11.0,1.0,3.0,5.0,2.0,5.0,5.976143046671968
162,,,,,,,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,0.0,26.0,2.0,6.0,0.0,10.0,4.0,3.0,6.375,8.584662402880417
168,,,,,,,,,,
169,,,,,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,3.0,81.0,0.0,22.0,3.0,4.0,4.0,5.0,15.25,27.410894601547444
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
181,2.0,46.0,6.0,26.0,4.0,9.0,11.0,8.0,14.0,14.861263164924537
182,,,,,,,,,,
183,,,,,,,,,,
184,,,,,,,,,,
185,,,,,,,,,,
186,,,,,,,,,,
187,,,,,,,,,,
188,8.0,37.0,0.0,9.0,8.0,10.0,45.0,20.0,17.125,15.842415941299574
189,,,,,,,,,,
190,,,,,,,,,,
191,,,,,,,,,,
192,,,,,,,,,,
193,,,,,,,,,,
194,,,,,,,,,,
195,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.25,1.4880476182856899
196,,,,,,,,,,
197,,,,,,,,,,
198,,,,,,,,,,
199,,,,,,,,,,
200,,,,,,,,,,
201,,,,,,,,,,
202,,,,,,,,,,
203,0.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.75,1.2817398889233114
204,,,,,,,,,,
205,,,,,,,,,,
206,,,,,,,,,,
207,,,,,,,,,,
208,,,,,,,,,,
209,,,,,,,,,,
210,12.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,3.8172540616821107
211,,,,,,,,,,
212,,,,,,,,,,
213,,,,,,,,,,
214,,,,,,,,,,
215,,,,,,,,,,
216,4.0,6.0,3.0,2.0,1.0,3.0,0.0,0.0,2.375,2.065879266282796
217,,,,,,,,,,
218,,,,,,,,,,
219,,,,,,,,,,
220,,,,,,,,,,
221,,,,,,,,,,
222,,,,,,,,,,
223,9.0,27.0,0.0,4.0,0.0,1.0,2.0,2.0,5.625,9.117291264405235
224,,,,,,,,,,
225,,,,,,,,,,
226,,,,,,,,,,
227,,,,,,,,,,
228,,,,,,,,,,
229,,,,,,,,,,
230,,,,,,,,,,
231,0.0,2.0,0.0,15.0,1.0,3.0,2.0,2.0,3.125,4.911720676097125
232,,,,,,,,,,
233,,,,,,,,,,
234,,,,,,,,,,
235,,,,,,,,,,
236,,,,,,,,,,
237,,,,,,,,,,
238,0.0,12.0,0.0,5.0,1.0,1.0,0.0,1.0,2.5,4.174754056057845
239,,,,,,,,,,
240,,,,,,,,,,
241,,,,,,,,,,
242,,,,,,,,,,
243,,,,,,,,,,
244,1.0,6.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0701966780270626
245,,,,,,,,,,
246,,,,,,,,,,
247,,,,,,,,,,
248,,,,,,,,,,
249,,,,,,,,,,
250,,,,,,,,,,
251,,,,,,,,,,
252,3.0,1.0,0.0,3.0,1.0,4.0,4.0,0.0,2.0,1.6903085094570331
253,,,,,,,,,,
254,,,,,,,,,,
255,,,,,,,,,,
256,,,,,,,,,,
257,,,,,,,,,,
258,,,,,,,,,,
259,1.0,2.0,1.0,4.0,0.0,5.0,3.0,1.0,2.125,1.7268882005337975
260,,,,,,,,,,
261,,,,,,,,,,
262,,,,,,,,,,
263,,,,,,,,,,
264,,,,,,,,,,
265,,,,,,,,,,
266,,,,,,,,,,
267,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.6035674514745464
268,,,,,,,,,,
269,,,,,,,,,,
270,,,,,,,,,,
271,,,,,,,,,,
272,,,,,,,,,,
273,,,,,,,,,,
274,0.0,1.0,2.0,1.0,0.0,0.0,,1.0,0.7142857142857143,0.7559289460184544
275,,,,,,,,,,
276,,,,,,,,,,
277,,,,,,,,,,
278,,,,,,,,,,
279,0.0,5.0,3.0,9.0,2.0,2.0,1.0,0.0,2.75,3.011881234615431
280,,,,,,,,,,
281,,,,,,,,,,
282,,,,,,,,,,
283,,,,,,,,,,
284,,,,,,,,,,
285,,,,,,,,,,
286,,,,,,,,,,
287,0.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,2.125,4.0155946010522525
288,,,,,,,,,,
289,,,,,,,,,,
290,,,,,,,,,,
291,,,,,,,,,,
292,,,,,,,,,,
293,,,,,,,,,,
294,0.0,6.0,3.0,1.0,2.0,18.0,1.0,0.0,3.875,6.0341291240504855
295,,,,,,,,,,
296,,,,,,,,,,
297,,,,,,,,,,
298,,,,,,,,,,
299,,,,,,,,,,
300,,,,,,,,,,
301,,,,,,,,,,
302,,,,,,,,,,
303,0.0,14.0,2.0,2.0,0.0,11.0,3.0,1.0,4.125,5.330170192940773
304,,,,,,,,,,
305,,,,,,,,,,
306,,,,,,,,,,
307,,,,,,,,,,
308,6.0,9.0,0.0,0.0,1.0,8.0,3.0,3.0,3.75,3.5355339059327378
309,,,,,,,,,,
310,,,,,,,,,,
311,,,,,,,,,,
312,,,,,,,,,,
313,,,,,,,,,,
314,,,,,,,,,,
315,1.0,9.0,0.0,2.0,1.0,9.0,2.0,2.0,3.25,3.615443067098218
316,,,,,,,,,,
317,,,,,,,,,,
318,,,,,,,,,,
319,,,,,,,,,,
320,,,,,,,,,,
321,,,,,,,,,,
322,2.0,11.0,1.0,7.0,0.0,4.0,2.0,1.0,3.5,3.7416573867739413
323,,,,,,,,,,
324,,,,,,,,,,
325,,,,,,,,,,
326,,,,,,,,,,
327,,,,,,,,,,
328,,,,,,,,,,
329,2.0,8.0,2.0,6.0,20.0,6.0,4.0,2.0,6.25,5.994044663544928
330,,,,,,,,,,
331,,,,,,,,,,
332,,,,,,,,,,
333,,,,,,,,,,
334,,,,,,,,,,
335,,,,,,,,,,
336,,,,,,,,,,
337,,,,,,,,,,
338,0.0,9.0,1.0,2.0,0.0,7.0,3.0,2.0,3.0,3.295017884191656
339,,,,,,,,,,
340,,,,,,,,,,
341,,,,,,,,,,
342,,,,,,,,,,
343,,,,,,,,,,
344,,,,,,,,,,
345,,,,,,,,,,
346,2.0,7.0,0.0,5.0,0.0,3.0,6.0,0.0,2.875,2.850438562747845
347,,,,,,,,,,
348,,,,,,,,,,
349,,,,,,,,,,
350,,,,,,,,,,
351,,,,,,,,,,
352,4.0,33.0,2.0,24.0,5.0,0.0,7.0,16.0,11.375,11.831404940121983
353,,,,,,,,,,
354,,,,,,,,,,
355,,,,,,,,,,
356,1.0,7.0,0.0,3.0,0.0,4.0,2.0,10.0,3.375,3.543101950067402
357,,,,,,,,,,
358,,,,,,,,,,
359,,,,,,,,,,
360,,,,,,,,,,
361,,,,,,,,,,
362,,,,,,,,,,
363,3.0,3.0,0.0,10.0,0.0,1.0,1.0,3.0,2.625,3.2486260832190936
364,,,,,,,,,,
365,,,,,,,,,,
366,,,,,,,,,,
367,,,,,,,,,,
368,,,,,,,,,,
369,,,,,,,,,,
370,,,,,,,,,,
371,1.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,1.25,1.4880476182856899
372,,,,,,,,,,
373,,,,,,,,,,
374,,,,,,,,,,
375,,,,,,,,,,
376,,,,,,,,,,
377,0.0,12.0,0.0,0.0,3.0,0.0,2.0,3.0,2.5,4.0708019567928595
378,,,,,,,,,,
379,,,,,,,,,,
380,,,,,,,,,,
381,,,,,,,,,,
382,,,,,,,,,,
383,,,,,,,,,,
384,,,,,,,,,,
385,,,,,,,,,,
386,0.0,7.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,2.32992949004287
387,,,,,,,,,,
388,,,,,,,,,,
389,,,,,,,,,,
390,,,,,,,,,,
391,,,,,,,,,,
392,,,,,,,,,,
393,1.0,10.0,0.0,3.0,0.0,2.0,0.0,2.0,2.25,3.3273756282434617
394,,,,,,,,,,
395,,,,,,,,,,
396,,,,,,,,,,
397,,,,,,,,,,
398,3.0,12.0,1.0,1.0,2.0,2.0,5.0,4.0,3.75,3.615443067098218
399,,,,,,,,,,
400,,,,,,,,,,
401,,,,,,,,,,
402,,,,,,,,,,
403,,,,,,,,,,
404,,,,,,,,,,
405,,,,,,,,,,
406,,,,,,,,,,
407,0.0,1.0,0.0,3.0,2.0,3.0,2.0,4.0,1.875,1.4577379737113252
408,,,,,,,,,,
409,,,,,,,,,,
410,,,,,,,,,,
411,,,,,,,,,,
412,,,,,,,,,,
413,,,,,,,,,,
414,6.0,2.0,0.0,2.0,0.0,3.0,5.0,0.0,2.25,2.3145502494313788
415,,,,,,,,,,
416,,,,,,,,,,
417,,,,,,,,,,
418,,,,,,,,,,
419,,,,,,,,,,
420,,,,,,,,,,
421,,,,,,,,,,
422,3.0,6.0,1.0,4.0,0.0,0.0,2.0,1.0,2.125,2.100170061141308
423,,,,,,,,,,
424,,,,,,,,,,
425,,,,,,,,,,
426,,,,,,,,,,
427,,,,,,,,,,
428,,,,,,,,,,
429,2.0,6.0,1.0,4.0,0.0,3.0,0.0,5.0,2.625,2.2638462845343543
430,,,,,,,,,,
431,,,,,,,,,,
432,,,,,,,,,,
433,,,,,,,,,,
434,,,,,,,,,,
435,,,,,,,,,,
436,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.125,1.8850918886280925
437,,,,,,,,,,
438,,,,,,,,,,
439,,,,,,,,,,
440,,,,,,,,,,
441,1.0,5.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.8257418583505538
442,,,,,,,,,,
443,,,,,,,,,,
444,,,,,,,,,,
445,,,,,,,,,,
446,,,,,,,,,,
447,,,,,,,,,,
448,,,,,,,,,,
449,,,,,,,,,,
450,0.0,3.0,1.0,,0.0,1.0,1.0,0.0,0.8571428571428571,1.0690449676496974
451,,,,,,,,,,
452,,,,,,,,,,
453,,,,,,,,,,
454,,,,,,,,,,
455,,,,,,,,,,
456,,,,,,,,,,
457,5.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,1.625,1.7677669529663689
458,,,,,,,,,,
459,,,,,,,,,,
460,,,,,,,,,,
461,,,,,,,,,,
462,2.0,4.0,1.0,3.0,0.0,0.0,2.0,5.0,2.125,1.807721533549109
463,,,,,,,,,,
464,,,,,,,,,,
465,,,,,,,,,,
466,,,,,,,,,,
467,,,,,,,,,,
468,,,,,,,,,,
469,3.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,3.779644730092272
470,,,,,,,,,,
471,,,,,,,,,,
472,,,,,,,,,,
473,,,,,,,,,,
474,,,,,,,,,,
475,,,,,,,,,,
476,4.0,2.0,1.0,6.0,0.0,0.0,1.0,4.0,2.25,2.187627547301936
477,,,,,,,,,,
478,,,,,,,,,,
479,,,,,,,,,,
480,,,,,,,,,,
481,,,,,,,,,,
482,,,,,,,,,,
483,0.0,4.0,0.0,2.0,1.0,0.0,5.0,2.0,1.75,1.9086270308410553
484,,,,,,,,,,
485,,,,,,,,,,
486,,,,,,,,,,
487,,,,,,,,,,
488,,,,,,,,,,
489,3.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,2.375,1.5979898086569353
490,,,,,,,,,,
491,,,,,,,,,,
492,,,,,,,,,,
493,,,,,,,,,,
494,,,,,,,,,,
495,,,,,,,,,,
496,6.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.875,2.356601669474803
497,,,,,,,,,,
498,,,,,,,,,,
499,,,,,,,,,,
500,,,,,,,,,,
501,,,,,,,,,,
502,,,,,,,,,,
503,10.0,4.0,1.0,4.0,0.0,0.0,4.0,5.0,3.5,3.295017884191656
504,,,,,,,,,,
505,,,,,,,,,,
506,,,,,,,,,,
507,,,,,,,,,,
508,,,,,,,,,,
509,,,,,,,,,,
510,,,,,,,,,,
511,2.0,19.0,0.0,5.0,3.0,0.0,8.0,9.0,5.75,6.3189058727418494
512,,,,,,,,,,
513,,,,,,,,,,
514,,,,,,,,,,
515,,,,,,,,,,
516,,,,,,,,,,
517,,,,,,,,,,
518,14.0,19.0,0.0,9.0,0.0,,2.0,4.0,6.857142857142857,7.403345447128872
519,,,,,,,,,,
520,2.0,23.0,4.0,1.0,0.0,1.0,0.0,12.0,5.375,8.14050717970675
521,,,,,,,,,,
522,,,,,,,,,,
523,,,,,,,,,,
524,2.0,7.0,0.0,5.0,0.0,1.0,1.0,5.0,2.625,2.669269563007828
525,,,,,,,,,,
526,,,,,,,,,,
527,,,,,,,,,,
528,,,,,,,,,,
529,,,,,,,,,,
530,,,,,,,,,,
531,3.0,2.0,0.0,6.0,1.0,,11.0,1.0,3.4285714285714284,3.8668308667927223
532,,,,,,,,,,
533,,,,,,,,,,
534,,,,,,,,,,
535,,,,,,,,,,
536,,,,,,,,,,
537,,,,,,,,,,
538,,,,,,,,,,
539,,,,,,,,,,
540,,,,,,,,,,
541,1.0,13.0,0.0,1.0,0.0,,6.0,1.0,3.142857142857143,4.810702354423639
542,,,,,,,,,,
543,,,,,,,,,,
544,,,,,,,,,,
545,,,,,,,,,,
546,3.0,11.0,2.0,4.0,2.0,,5.0,4.0,4.428571428571429,3.101458950082625
547,,,,,,,,,,
548,,,,,,,,,,
549,,,,,,,,,,
550,,,,,,,,,,
551,,,,,,,,,,
552,,,,,,,,,,
553,,,,,,,,,,
554,,,,,,,,,,
555,3.0,8.0,0.0,3.0,2.0,,1.0,3.0,2.857142857142857,2.544836041121407
556,,,,,,,,,,
557,,,,,,,,,,
558,,,,,,,,,,
559,1.0,5.0,2.0,2.0,1.0,,2.0,1.0,2.0,1.4142135623730951
560,,,,,,,,,,
561,,,,,,,,,,
562,,,,,,,,,,
563,,,,,,,,,,
564,,,,,,,,,,
565,,,,,,,,,,
566,9.0,21.0,13.0,2.0,2.0,,5.0,1.0,7.571428571428571,7.345228447936861
567,,,,,,,,,,
568,,,,,,,,,,
569,,,,,,,,,,
570,,,,,,,,,,
571,,,,,,,,,,
572,,,,,,,,,,
573,10.0,2.0,1.0,2.0,1.0,,0.0,3.0,2.7142857142857144,3.352326839390103
574,,,,,,,,,,
575,,,,,,,,,,
576,29.0,3.0,2.0,11.0,6.0,,5.0,6.0,8.857142857142858,9.335033858688309
577,,,,,,,,,,
578,,,,,,,,,,
579,,,,,,,,,,
580,14.0,2.0,2.0,9.0,0.0,,5.0,6.0,5.428571428571429,4.825527358301296
581,,,,,,,,,,
582,,,,,,,,,,
583,,,,,,,,,,
584,,,,,,,,,,
585,,,,,,,,,,
586,,,,,,,,,,
587,0.0,8.0,2.0,5.0,0.0,,1.0,0.0,2.2857142857142856,3.093772546815388
588,,,,,,,,,,
589,,,,,,,,,,
590,,,,,,,,,,
591,,,,,,,,,,
592,,,,,,,,,,
593,,,,,,,,,,
594,2.0,7.0,0.0,8.0,2.0,,4.0,4.0,3.857142857142857,2.853569193634026
595,,,,,,,,,,
596,,,,,,,,,,
597,,,,,,,,,,
598,4.0,13.0,2.0,1.0,1.0,,3.0,1.0,3.5714285714285716,4.314979445958882
599,,,,,,,,,,
600,,,,,,,,,,
601,,,,,,,,,,
602,,,,,,,,,,
603,21.0,7.0,0.0,17.0,0.0,,3.0,6.0,7.714285714285714,8.240434570140211
604,,,,,,,,,,
605,,,,,,,,,,
606,,,,,,,,,,
607,,,,,,,,,,
608,0.0,8.0,1.0,4.0,0.0,,1.0,7.0,3.0,3.366501646120693
609,,,,,,,,,,
610,,,,,,,,,,
611,,,,,,,,,,
612,,,,,,,,,,
613,,,,,,,,,,
614,,,,,,,,,,
615,5.0,3.0,0.0,8.0,0.0,,4.0,1.0,3.0,2.943920288775949
616,,,,,,,,,,
617,,,,,,,,,,
618,,,,,,,,,,
619,6.0,2.0,1.0,2.0,1.0,,0.0,2.0,2.0,1.9148542155126762
620,,,,,,,,,,
621,,,,,,,,,,
622,,,,,,,,,,
623,,,,,,,,,,
624,23.0,2.0,0.0,8.0,1.0,,1.0,1.0,5.142857142857143,8.315218406203
625,,,,,,,,,,
626,,,,,,,,,,
627,,,,,,,,,,
628,,,,,,,,,,
629,4.0,3.0,1.0,3.0,0.0,,1.0,3.0,2.142857142857143,1.4638501094227998
630,,,,,,,,,,
631,,,,,,,,,,
632,,,,,,,,,,
633,18.0,2.0,2.0,2.0,1.0,,7.0,5.0,5.285714285714286,5.992058236095666
634,,,,,,,,,,
635,,,,,,,,,,
636,,,,,,,,,,
637,,,,,,,,,,
638,3.0,1.0,0.0,1.0,1.0,,1.0,2.0,1.2857142857142858,0.9511897312113419
639,,,,,,,,,,
640,6.0,0.0,0.0,5.0,1.0,,1.0,1.0,2.0,2.449489742783178
641,,,,,,,,,,
642,,,,,,,,,,
643,16.0,3.0,0.0,1.0,1.0,,3.0,0.0,3.4285714285714284,5.68205194324324
644,,,,,,,,,,
645,,,,,,,,,,
646,2.0,3.0,0.0,3.0,0.0,,2.0,2.0,1.7142857142857142,1.2535663410560174
647,,,,,,,,,,
648,,,,,,,,,,
649,,,,,,,,,,
650,6.0,5.0,2.0,1.0,2.0,,2.0,1.0,2.7142857142857144,1.9760470401187076
651,,,,,,,,,,
652,4.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.8571428571428571,1.5735915849388862
653,,,,,,,,,,
654,4.0,2.0,0.0,7.0,0.0,,1.0,6.0,2.857142857142857,2.853569193634026
655,,,,,,,,,,
656,,,,,,,,,,
657,5.0,9.0,1.0,1.0,0.0,,1.0,3.0,2.857142857142857,3.1847852585154217
658,,,,,,,,,,
659,,,,,,,,,,
660,9.0,7.0,0.0,4.0,0.0,,3.0,1.0,3.4285714285714284,3.505098327538656
661,,,,,,,,,,
662,,,,,,,,,,
663,,,,,,,,,,
664,,,,,,,,,,
665,,,,,,,,,,
666,0.0,8.0,0.0,4.0,1.0,,4.0,1.0,2.5714285714285716,2.935821455580639
667,,,,,,,,,,
668,,,,,,,,,,
669,,,,,,,,,,
670,,,,,,,,,,
671,2.0,6.0,0.0,8.0,0.0,,2.0,3.0,3.0,3.0
672,,,,,,,,,,
673,,,,,,,,,,
674,2.0,1.0,1.0,5.0,0.0,,1.0,1.0,1.5714285714285714,1.618347187425374
675,,,,,,,,,,
676,,,,,,,,,,
677,,,,,,,,,,
678,,,,,,,,,,
679,1.0,4.0,2.0,1.0,1.0,,0.0,0.0,1.2857142857142858,1.3801311186847085
680,,,,,,,,,,
681,,,,,,,,,,
682,6.0,6.0,0.0,5.0,0.0,,4.0,0.0,3.0,2.886751345948129
683,,,,,,,,,,
684,,,,,,,,,,
685,,,,,,,,,,
686,1.0,4.0,1.0,7.0,0.0,,1.0,1.0,2.142857142857143,2.4784787961282104
687,,,,,,,,,,
688,,,,,,,,,,
689,21.0,7.0,0.0,1.0,0.0,,7.0,11.0,6.714285714285714,7.587583842794001
690,,,,,,,,,,
691,,,,,,,,,,
692,24.0,19.0,1.0,7.0,0.0,,6.0,2.0,8.428571428571429,9.396047801374484
693,,,,,,,,,,
694,,,,,,,,,,
695,4.0,5.0,1.0,4.0,1.0,,0.0,1.0,2.2857142857142856,1.9760470401187076
696,,,,,,,,,,
697,,,,,,,,,,
698,,,,,,,,,,
699,4.0,9.0,0.0,5.0,0.0,,2.0,5.0,3.5714285714285716,3.2071349029490928
700,,,,,,,,,,
701,,,,,,,,,,
702,20.0,5.0,1.0,0.0,1.0,,2.0,2.0,4.428571428571429,7.044078904941911
703,,,,,,,,,,
704,,,,,,,,,,
705,3.0,18.0,2.0,4.0,1.0,,3.0,3.0,4.857142857142857,5.871642911161277
706,,,,,,,,,,
707,,,,,,,,,,
708,5.0,8.0,1.0,5.0,0.0,,1.0,6.0,3.7142857142857144,3.0394235042348474
709,,,,,,,,,,
710,3.0,9.0,0.0,3.0,0.0,,2.0,1.0,2.5714285714285716,3.1014589500826255
711,,,,,,,,,,
712,,,,,,,,,,
713,,,,,,,,,,
714,1.0,5.0,0.0,2.0,0.0,,1.0,1.0,1.4285714285714286,1.7182493859684491
715,,,,,,,,,,
716,,,,,,,,,,
717,2.0,5.0,1.0,4.0,0.0,,5.0,2.0,2.7142857142857144,1.9760470401187076
718,,,,,,,,,,
719,,,,,,,,,,
720,,,,,,,,,,
