day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
0,,0.0,0.0,,,2.0,,0.0,0.5,1.0
1,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
3,,0.0,0.0,,0.0,0.0,,,0.0,0.0
4,,,,,,,,,,
5,,,,,,,,,,
6,,0.0,,,,0.0,0.0,0.0,0.0,0.0
7,,,,,,,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.25,6.363961030678928
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,,,,,,,,,,
12,,,,,,,,,,
13,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.5163977794943223
14,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,,,,,,,,,,
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,,,,,,,,,,
19,,,,,,,,,,
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,1.0,1.0,0.0,0.0,233.0,0.0,0.0,29.375,82.27816495627152
23,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.25,6.363961030678928
24,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,5.375,14.802871343087462
25,,,,,,,,,,
26,,,,,,,,,,
27,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.5,1.0690449676496976
28,0.0,0.0,2.0,0.0,0.0,34.0,0.0,0.0,4.5,11.940327825123923
29,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.7071067811865476
30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.3535533905932738
31,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,1.4142135623730951
32,,,,,,,,,,
33,,,,,,,,,,
34,344.0,681.0,545.0,555.0,562.0,0.0,908.0,323.0,489.75,270.6984352691069
35,73.0,9.0,18.0,2.0,11.0,0.0,4.0,33.0,18.75,24.353057889542917
36,59.0,42.0,0.0,100.0,14.0,0.0,23.0,15.0,31.625,34.21335370039849
37,,,,,,,,,,
38,34.0,1.0,1.0,63.0,0.0,0.0,13.0,7.0,14.875,22.598593508699352
39,,,,,,,,,,
40,,,,,,,,,,
41,10.0,0.0,31.0,38.0,0.0,0.0,33.0,43.0,19.375,18.66958948205802
42,102.0,1.0,34.0,24.0,5.0,0.0,20.0,32.0,27.25,33.04866541502525
43,29.0,0.0,21.0,30.0,4.0,0.0,49.0,21.0,19.25,17.219175357722563
44,7.0,4.0,37.0,56.0,6.0,0.0,7.0,30.0,18.375,20.191493965812153
45,,,,,,,,,,
46,,,,,,,,,,
47,,,,,,,,,,
48,,,,,,,,,,
49,40.0,0.0,4.0,10.0,3.0,1.0,22.0,19.0,12.375,13.86606855395058
50,,,,,,,,,,
51,25.0,0.0,93.0,2.0,48.0,0.0,70.0,33.0,33.875,34.6221956058744
52,1.0,0.0,58.0,4.0,8.0,19.0,9.0,61.0,20.0,25.09410858576741
53,,,,,,,,,,
54,,,,,,,,,,
55,,,,,,,,,,
56,477.0,0.0,36.0,3.0,36.0,33.0,30.0,31.0,80.75,160.76402404944778
57,59.0,0.0,13.0,24.0,21.0,2.0,17.0,42.0,22.25,19.86921524081196
58,423.0,37.0,166.0,203.0,18.0,28.0,207.0,141.0,152.875,134.129401805016
59,166.0,0.0,59.0,36.0,31.0,34.0,135.0,66.0,65.875,56.46095363801683
60,,,,,,,,,,
61,,,,,,,,,,
62,,,,,,,,,,
63,148.0,0.0,15.0,11.0,0.0,3.0,11.0,17.0,25.625,49.87967665148946
64,,,,,,,,,,
65,,,,,,,,,,
66,,,,,,,,,,
67,,,,,,,,,,
68,,,,,,,,,,
69,636.0,0.0,0.0,22.0,6.0,11.0,19.0,34.0,91.0,220.52081210495433
70,115.0,0.0,6.0,36.0,18.0,25.0,24.0,31.0,31.875,35.68688234391695
71,,,,,,,,,,
72,435.0,1.0,3.0,58.0,9.0,1.0,50.0,44.0,75.125,147.34162199266225
73,417.0,0.0,4.0,50.0,11.0,1.0,28.0,29.0,67.5,142.2783991234891
74,,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,96.0,7.0,203.0,354.0,7.0,133.0,149.0,133.0,135.25,111.53314689877112
78,,,,,,,,,,
79,1.0,1.0,225.0,191.0,66.0,196.0,578.0,57.0,164.375,189.38240791734438
80,,,,,,,,,,
81,,,,,,,,,,
82,,,,,,,,,,
83,0.0,66.0,190.0,82.0,90.0,4.0,180.0,196.0,101.0,79.73527629421174
84,,,,,,,,,,
85,,,,,,,,,,
86,17.0,111.0,212.0,90.0,14.0,7.0,217.0,101.0,96.125,83.89523654109162
87,,,,,,,,,,
88,,,,,,,,,,
89,,,,,,,,,,
