day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
125,0.0,6.0,1.0,13.0,11.0,0.0,5.0,1.0,4.625,5.097268175909804
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
133,4.0,8.0,3.0,7.0,12.0,1.0,12.0,5.0,6.5,4.035556254807296
134,,,,,,,,,,
135,,,,,,,,,,
136,,,,,,,,,,
137,,,,,,,,,,
138,,,,,,,,,,
139,8.0,11.0,4.0,6.0,12.0,2.0,14.0,5.0,7.75,4.234214381508266
140,,,,,,,,,,
141,,,,,,,,,,
142,,,,,,,,,,
143,,,,,,,,,,
144,,,,,,,,,,
145,,,,,,,,,,
146,,,,,,,,,,
147,5.0,7.0,0.0,7.0,16.0,3.0,7.0,2.0,5.875,4.85320218294802
148,,,,,,,,,,
149,,,,,,,,,,
150,,,,,,,,,,
151,,,,,,,,,,
152,,,,,,,,,,
153,7.0,4.0,7.0,0.0,4.0,5.0,2.0,1.0,3.75,2.6049403612586386
154,,,,,,,,,,
155,,,,,,,,,,
156,,,,,,,,,,
157,,,,,,,,,,
158,,,,,,,,,,
159,,,,,,,,,,
160,,,,,,,,,,
161,1.0,1.0,11.0,0.0,15.0,6.0,0.0,6.0,5.0,5.606119105813881
162,,,,,,,,,,
163,,,,,,,,,,
164,,,,,,,,,,
165,,,,,,,,,,
166,,,,,,,,,,
167,7.0,10.0,3.0,3.0,29.0,8.0,8.0,0.0,8.5,8.928285709714139
168,,,,,,,,,,
169,,,,,,,,,,
170,,,,,,,,,,
171,,,,,,,,,,
172,,,,,,,,,,
173,,,,,,,,,,
174,,,,,,,,,,
175,9.0,9.0,4.0,4.0,11.0,9.0,10.0,2.0,7.25,3.370036032024414
176,,,,,,,,,,
177,,,,,,,,,,
178,,,,,,,,,,
179,,,,,,,,,,
180,,,,,,,,,,
